true_title,journal_lowercase
NMR studies of interactions between periplasmic chaperones from uropathogenic E. coli and pilicides that interfere with chaperone function and pilus assembly,organic & biomolecular chemistry
o-Benzenedisulfonimide and its chiral derivative as Brønsted acids catalysts for one-pot three-component Strecker reaction. Synthetic and mechanistic aspects,organic & biomolecular chemistry
"Synthesis, molecular modeling and biological activity of methyl and thiomethyl substituted pyrimidines as corticotropin releasing hormone type 1 antagonists",organic & biomolecular chemistry
Reactions of β-alkoxyvinyl polyfluoroalkyl ketones with ethyl isocyanoacetate and its use for the synthesis of new polyfluoroalkyl pyrroles and pyrrolidines,organic & biomolecular chemistry
"A cyclic dinucleotide with a four-carbon 5′-C-to-5′-C connection; synthesis by RCM, NMR-examination and incorporation into secondary nucleic acid structures",organic & biomolecular chemistry
Synthesis and electrogenerated chemiluminescence of donor-substituted phenylquinolinylethynes and phenylisoquinolinylethynes: effect of positional isomerism,organic & biomolecular chemistry
Highly selective and sensitive detection of glutathione using mesoporous silica nanoparticles capped with disulfide-containing oligo(ethylene glycol) chains,organic & biomolecular chemistry
Unexpected features of the formation of Si and Ge nanocrystals during annealing of implanted SiO2 layers: Low frequency Raman spectroscopic characterization,physica b: condensed matter
"Attempted reduction of 1,2,3-thiadiazole-4-carboxylates with samarium/iodine in methanol. Unexpected ring enlargement to 1,2,5-trithiepan-4,6-dicarboxylates",organic & biomolecular chemistry
Intramolecular oxyacetoxylation of N-allylamides: an expeditious synthesis of oxazolines and oxazines by using a PhI(OAc)2/hydrogen fluoride–pyridine system,organic & biomolecular chemistry
Selective construction of polycyclic spirooxindoles via a Cu(OTf)2/HOTf-catalyzed domino reaction of o-arylalkynylacetophenones and 3-phenacylideneoxindoles,organic & biomolecular chemistry
"Functionalisation reactions of 2,5-diphenyl-1,3,4-oxadiazoles bearing a terminal ethynyl or butadiynyl substituent: X-ray crystal structures of the products",organic & biomolecular chemistry
N-Heterocyclic carbene catalyzed regioselective oxo-acyloxylation of alkenes with aromatic aldehydes: a high yield synthesis of α-acyloxy ketones and esters,organic & biomolecular chemistry
"Synthesis of 2,6-trans- and 3,3,6-trisubstituted tetrahydropyran-4-ones from Maitland–Japp derived 2H-dihydropyran-4-ones: a total synthesis of diospongin B",organic & biomolecular chemistry
"Catalytic highly asymmetric 1,5(6)-selective cyclization reaction of α-hydroxyimino cyclic ketones: direct approach to ring-fused hydroxyimino dihydropyrans",organic & biomolecular chemistry
Large electrostrictive effect and bright upconversion luminescence in Er-modified 0.92(Bi0.5Na0.5)TiO3–0.08(Ba0.90Ca0.10)(Ti0.92Sn0.08)O3 lead-free ceramics,physica b: condensed matter
"Effects of (5′S)-5′,8-cyclo-2′-deoxyadenosine on the base excision repair of oxidatively generated clustered DNA damage. A biochemical and theoretical study",organic & biomolecular chemistry
Aza-Claisen rearrangement of 2-C-hydroxymethyl glycals as a versatile strategy towards synthesis of isofagomine and related biologically important azasugars,organic & biomolecular chemistry
Polymer supported synthesis of novel benzoxazole linked benzimidazoles under microwave conditions: In vitro evaluation of VEGFR-3 kinase inhibition activity,organic & biomolecular chemistry
Enantioselective synthesis of 4-substituted tetrahydroisoquinolines via palladium-catalyzed intramolecular Friedel–Crafts type allylic alkylation of phenols,organic & biomolecular chemistry
Origin of the synchronicity in bond formation in polar Diels–Alder reactions: an ELF analysis of the reaction between cyclopentadiene and tetracyanoethylene,organic & biomolecular chemistry
"The long-range ordering, electron spectrum, and properties of amorphous silicon films—III: Roles of multi-phonon and diabatic effects at carrier excitations",physica b: condensed matter
Catalytic asymmetric addition of β-keto phosphonates to an activated imine—formation of optically active functionalized phosphonate α-amino acid derivatives,organic & biomolecular chemistry
"Stereoselective synthesis of the hormonally active (25S)-Δ7-dafachronic acid, (25S)-Δ4-dafachronic acid, (25S)-dafachronic acid, and (25S)-cholestenoic acid",organic & biomolecular chemistry
The relative orientation of the lipid and carbohydrate moieties of lipochitooligosaccharides related to nodulation factors depends on lipid chain saturation,organic & biomolecular chemistry
Facile glycosylation strategy with two-stage activation of allyl glycosyl donors. Application to concise synthesis of Shigella flexneri serotype Y O-antigen,organic & biomolecular chemistry
Novel synthesis of various orthogonally protected Cα-methyllysine analogues and biological evaluation of a Vapreotide analogue containing (S)-α-methyllysine,organic & biomolecular chemistry
Groove modification of siRNA duplexes to elucidate siRNA–protein interactions using 7-bromo-7-deazaadenosine and 3-bromo-3-deazaadenosine as chemical probes,organic & biomolecular chemistry
"First total syntheses of chrestifoline-B and (±)-chrestifoline-C, and improved synthetic routes to bismurrayafoline-A, bismurrayafolinol and chrestifoline-D",organic & biomolecular chemistry
Synthesis of functionalized 5-substituted thiazolidine-2-thiones via adscititious xanthate-promoted radical cyclization of allyl(alkyl/aryl)dithiocarbamates,organic & biomolecular chemistry
Trapping the Lewis acid generated transient species from pentafulvene derived diazanorbornenes with ortho-functionalized aryl iodides and aliphatic alcohols,organic & biomolecular chemistry
"Highly diastereoselective 1,3-dipolar cycloadditions of chiral non-racemic nitrones to 1,2-diaza-1,3-dienes: an experimental and computational investigation",organic & biomolecular chemistry
Quantum chemical dissection of the classic terpinyl/pinyl/bornyl/camphyl cation conundrum—the role of pyrophosphate in manipulating pathways to monoterpenes,organic & biomolecular chemistry
Discovery of 4-acetyl-3-(4-fluorophenyl)-1-(p-tolyl)-5-methylpyrrole as a dual inhibitor of human P-glycoprotein and Staphylococcus aureus Nor A efflux pump,organic & biomolecular chemistry
Soluble polymer supported divergent synthesis of tetracyclic benzene-fused pyrazino/diazepino indoles: an advanced synthetic approach to bioactive scaffolds,organic & biomolecular chemistry
Optical absorption and spectrophotometric studies on the optical constants and dielectric of poly (o-toluidine) (POT) films grown by spin coating deposition,physica b: condensed matter
Conformational and electronic effects on the regioselectivity of the glycosylation of different anomers of N-dimethylmaleoyl-protected glucosamine acceptors,organic & biomolecular chemistry
"Extrinsic inhomogeneity effects in magnetic, transport and magnetoresistive properties of La1-xCaxMnO3 (x≈0.33) crystal prepared by the floating-zone method",physica b: condensed matter
Molecular iodine-mediated reaction of 2-(2-phenylethynyl)-Morita–Baylis–Hillman adducts: an easy route to naphthyl ketones and iodo-substituted isochromenes,organic & biomolecular chemistry
"Concise syntheses of N-aryl-5,6,7-trimethoxyindoles as antimitotic and vascular disrupting agents: application of the copper-mediated Ullmann-type arylation",organic & biomolecular chemistry
"Asymmetric borylation of α,β-unsaturated esters catalyzed by novel ring expanded N-heterocyclic carbenes based on chiral 3,4-dihydro-quinazolinium compounds",organic & biomolecular chemistry
In situ generation of less accessible Boc-imines from aldehydes: construction of a quaternary carbon by the Mannich reaction or unprecedented aldol reaction,organic & biomolecular chemistry
Forward- and reverse-synthesis of piperazinopiperidine amide analogs: a general access to structurally diverse 4-piperazinopiperidine-based CCR5 antagonists,organic & biomolecular chemistry
Neutron diffraction measurements for the determination of heat treatment effectiveness in generating compressive residual stress in an automotive crown gear,physica b: condensed matter
N-Heterocyclic carbene-catalyzed [3 + 2] annulation of bromoenals with 3-aminooxindoles: highly enantioselective synthesis of spirocyclic oxindolo-γ-lactams,organic & biomolecular chemistry
Perspective for using Nd–Fe–B magnets as a tool for the improvement of the production and transportation of Vietnamese crude oil with high paraffin content,physica b: condensed matter
Metal-free enantioselective addition of nucleophilic silicon to aromatic aldehydes catalyzed by a [2.2]paracyclophane-based N-heterocyclic carbene catalyst,organic & biomolecular chemistry
Influence of Dzyaloshinskii–Moriya interaction on measurement-induced disturbance in a mixed-spin Heisenberg XXZ model with an inhomogeneous magnetic field,physica b: condensed matter
"Predicting the photoinduced electron transfer thermodynamics in polyfluorinated 1,3,5-triarylpyrazolines based on multiple linear free energy relationships",organic & biomolecular chemistry
Discovery of a potent and highly β1 specific proteasome inhibitor from a focused library of urea-containing peptide vinyl sulfones and peptide epoxyketones,organic & biomolecular chemistry
"Installation of a high-resolution position-sensitive scintillation detector in the small and wide angle neutron scattering instrument (TAIKAN), MLF, J-PARC",physica b: condensed matter
Remarkable access to fluoroalkylated trisubstituted alkenes via highly stereoselective cobalt-catalyzed hydrosilylation reaction of fluoroalkylated alkynes,organic & biomolecular chemistry
Synthesis and characterisation of a ligand that forms a stable tetrahedral intermediate in the active site of the Aureobacterium species (−)				γ-lactamase,organic & biomolecular chemistry
"Single crystal growth, structural characterization, thermal and optical properties of a novel organometallic nonlinear optical crystal: MnHg(SCN)4(C2H5NO)2",physica b: condensed matter
"Enantioselective synthesis of spiro[indoline-3,4′-pyrano[2,3-c]pyrazole] derivatives via an organocatalytic asymmetric Michael/cyclization cascade reaction",organic & biomolecular chemistry
